SignalType,Xsections,N_orig,Group,CustomJson,EOSDirectory
LQToCMu_M-1100,0.000165,50160,LQuujj1100,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-08-Summer12MC_LQToCMu_BetaOne_20121015_173433/
LQToCMu_M-1150,0.000107,50160,LQuujj1150,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-08-Summer12MC_LQToCMu_BetaOne_20121015_173433/
LQToCMu_M-1200,7E-05,50160,LQuujj1200,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-08-Summer12MC_LQToCMu_BetaOne_20121015_173433/
LQToCMu_MuNuJJFilter_M-300,0.945,17507,LQuvjj300,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-08-Summer12MC_LQToCMu_BetaHalf_20121126_034456/
LQToCMu_MuNuJJFilter_M-350,0.385,20008,LQuvjj350,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-08-Summer12MC_LQToCMu_BetaHalf_20121126_034456/
LQToCMu_MuNuJJFilter_M-400,0.171,25154,LQuvjj400,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-08-Summer12MC_LQToCMu_BetaHalf_20121126_034456/
LQToCMu_MuNuJJFilter_M-450,0.0815,10012,LQuvjj450,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-08-Summer12MC_LQToCMu_BetaHalf_20121126_034456/
LQToCMu_MuNuJJFilter_M-500,0.041,25168,LQuvjj500,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-08-Summer12MC_LQToCMu_BetaHalf_20121126_034456/
LQToCMu_MuNuJJFilter_M-550,0.02155,20048,LQuvjj550,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-08-Summer12MC_LQToCMu_BetaHalf_20121126_034456/
LQToCMu_MuNuJJFilter_M-600,0.01175,25284,LQuvjj600,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-08-Summer12MC_LQToCMu_BetaHalf_20121126_034456/
LQToCMu_MuNuJJFilter_M-650,0.0066,25088,LQuvjj650,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-08-Summer12MC_LQToCMu_BetaHalf_20121126_034456/
LQToCMu_MuNuJJFilter_M-700,0.003805,25239,LQuvjj700,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-08-Summer12MC_LQToCMu_BetaHalfAddOn_20121231_174757/
LQToCMu_MuNuJJFilter_M-750,0.00224,25035,LQuvjj750,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-08-Summer12MC_LQToCMu_BetaHalf_20121126_034456/
LQToCMu_MuNuJJFilter_M-800,0.001345,22648,LQuvjj800,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-08-Summer12MC_LQToCMu_BetaHalf_20121126_034456/
LQToCMu_MuNuJJFilter_M-850,0.00082,25100,LQuvjj850,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-08-Summer12MC_LQToCMu_BetaHalf_20121126_034456/
LQToCMu_MuNuJJFilter_M-900,0.000505,22797,LQuvjj900,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-08-Summer12MC_LQToCMu_BetaHalf_20121126_034456/
LQToCMu_MuNuJJFilter_M-950,0.000318,24935,LQuvjj950,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-08-Summer12MC_LQToCMu_BetaHalf_20121126_034456/
LQToCMu_MuNuJJFilter_M-1000,0.0002,22277,LQuvjj1000,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-08-Summer12MC_LQToCMu_BetaHalf_20121126_034456/
LQToCMu_MuNuJJFilter_M-1050,0.000128,25040,LQuvjj1050,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-08-Summer12MC_LQToCMu_BetaHalf_20121126_034456/
LQToCMu_MuNuJJFilter_M-1100,8.2E-05,25171,LQuvjj1100,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-08-Summer12MC_LQToCMu_BetaHalf_20121126_034456/
LQToCMu_MuNuJJFilter_M-1150,5.3E-05,22570,LQuvjj1150,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-08-Summer12MC_LQToCMu_BetaHalf_20121126_034456/
LQToCMu_MuNuJJFilter_M-1200,3.5E-05,25078,LQuvjj1200,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-08-Summer12MC_LQToCMu_BetaHalf_20121126_034456/
WJetsToLNu_matchingup,36257.2,20634594,WJetsMatchUp,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-08-Summer12MC_WJetsToLNu_Systematics_MG_20130103_171750/
WJetsToLNu_matchingdown,36257.2,21293422,WJetsMatchDown,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-08-Summer12MC_WJetsToLNu_Systematics_MG_20130103_171750/
WJetsToLNu_scaleup,36257.2,20715488,WJetsScaleUp,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-08-Summer12MC_WJetsToLNu_Systematics_MG_20130103_171750/
WJetsToLNu_scaledown,36257.2,19515248,WJetsScaleDown,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-08-Summer12MC_WJetsToLNu_Systematics_MG_20130103_171750/
TTJets_matchingup,234.0,5415010,TTJetsMatchUp,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-08-Summer12MC_TTBar_Systematics_MG_20130103_231502/
TTJets_matchingdown,234.0,5476728,TTJetsMatchDown,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-08-Summer12MC_TTBar_Systematics_MG_20130103_231502/
TTJets_scaleup,234.10,3779611,TTJetsScaleUp,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-08-Summer12MC_TTBar_Systematics_MG_20130103_231502/
TTJets_scaledown,234.10,5333311,TTJetsScaleDown,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-08-Summer12MC_TTBar_Systematics_MG_20130103_231502/
DYJetsToLL_M-50_matchingup,3503.71,1985529,ZJetsMatchUp,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-08-Summer12MC_DYJetsToLL_Systematics_MG_20121231_215231/
DYJetsToLL_M-50_matchingdown,3503.71,2112387,ZJetsMatchDown,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-08-Summer12MC_DYJetsToLL_Systematics_MG_20121231_215231/
DYJetsToLL_M-50_scaleup,3503.71,2170270,ZJetsScaleUp,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-08-Summer12MC_DYJetsToLL_Systematics_MG_20121231_215231/
DYJetsToLL_M-50_scaledown,3503.71,1934901,ZJetsScaleDown,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-08-Summer12MC_DYJetsToLL_Systematics_MG_20121231_215231/
