SignalType,Xsections,N_orig,Group,CustomJson,EOSDirectory
WJetsToLNu_Pt-250To400_,22.1,4395626,WJetsPtBin,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
WJetsToLNu_Pt-400To600_,2.67,740953,WJetsPtBin,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
WJetsToLNu_Pt-600ToInf_,0.4168,792895,WJetsPtBin,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
WJetsToLNu_TuneCUETP8M1_13TeV-amcatnloFXFX-pythia8,61526.7,16497028,WJetsIncAmcNlo,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
QCD_Pt-15to20_MuEnrichedPt5_,3.627e+06,4141251,QCDMu,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
QCD_Pt-20to30_MuEnrichedPt5_,3.140e+06,31475157,QCDMu,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
QCD_Pt-30to50_MuEnrichedPt5_,1.652e+06,29835930,QCDMu,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
QCD_Pt-50to80_MuEnrichedPt5_,4.493e+05,19711283,QCDMu,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
QCD_Pt-80to120_MuEnrichedPt5_,1.052e+05,23584215,QCDMu,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
QCD_Pt-120to170_MuEnrichedPt5_,2.552e+04,19882522,QCDMu,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
QCD_Pt-170to300_MuEnrichedPt5_,8.619e+03,36844540,QCDMu,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
QCD_Pt-300to470_MuEnrichedPt5_,7.964e+02,48995686,QCDMu,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
QCD_Pt-470to600_MuEnrichedPt5_,7.916e+01,19315563,QCDMu,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
QCD_Pt-600to800_MuEnrichedPt5_,2.527e+01,19690275,QCDMu,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
QCD_Pt-800to1000_MuEnrichedPt5_,4.732e+00,19767439,QCDMu,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
QCD_Pt-1000toInf_MuEnrichedPt5_,1.621e+00,13599938,QCDMu,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
##TTJets_DiLept,89.05,30682233,TTBarDBin,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
##TTJets_SingleLeptFromT_,183.46,53057043,TTBarDBin,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
##TTJets_SingleLeptFromTbar_,183.46,60494823,TTBarDBin,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
#TTJets_TuneCUETP8M1_13TeV-amcatnloFXFX,831.76,12434386,TTBar_amcnlo,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
TT_TuneCUETP8M2T4_13TeV-powheg-pythia8,831.76,154743838,TTBar_powheg,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
TTJets_TuneCUETP8M2T4_13TeV-amcatnloFXFX-pythia8,831.76,14937395,TTBar_amcnlo,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
LQToCMu_M-200_,60.6,50000,LQuujj200,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
LQToCMu_M-250_,20.3,50000,LQuujj250,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
LQToCMu_M-300_,8.04,50000,LQuujj300,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
LQToCMu_M-350_,3.59,50000,LQuujj350,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
LQToCMu_M-400_,1.74,50000,LQuujj400,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
LQToCMu_M-450_,.906,50000,LQuujj450,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
LQToCMu_M-500_,.496,49192,LQuujj500,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
LQToCMu_M-550_,.284,50000,LQuujj550,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
LQToCMu_M-600_,.169,50000,LQuujj600,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
LQToCMu_M-650_,.103,50000,LQuujj650,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
LQToCMu_M-700_,.0648,50000,LQuujj700,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
LQToCMu_M-750_,.0416,50000,LQuujj750,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
LQToCMu_M-800_,.0273,50000,LQuujj800,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
LQToCMu_M-850_,.0182,50000,LQuujj850,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
LQToCMu_M-900_,.0123,50000,LQuujj900,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
LQToCMu_M-950_,.00845,50000,LQuujj950,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
LQToCMu_M-1000_,.00586,50000,LQuujj1000,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
LQToCMu_M-1050_,.00411,49688,LQuujj1050,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
LQToCMu_M-1100_,.00291,49356,LQuujj1100,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
LQToCMu_M-1150_,.00208,50000,LQuujj1150,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
LQToCMu_M-1200_,.00150,50000,LQuujj1200,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
LQToCMu_M-1250_,.00109,50000,LQuujj1250,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
LQToCMu_M-1300_,.000795,49688,LQuujj1300,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
LQToCMu_M-1350_,.000585,50000,LQuujj1350,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
LQToCMu_M-1400_,.000433,50000,LQuujj1400,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
LQToCMu_M-1450_,.000321,50000,LQuujj1450,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
LQToCMu_M-1500_,.000240,50000,LQuujj1500,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
LQToCMu_M-1550_,.000180,49841,LQuujj1550,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
LQToCMu_M-1600_,.000135,49764,LQuujj1600,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
LQToCMu_M-1650_,.000102,50000,LQuujj1650,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
LQToCMu_M-1700_,.0000774,50000,LQuujj1700,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
LQToCMu_M-1750_,.0000588,50000,LQuujj1750,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
LQToCMu_M-1800_,.0000448,50000,LQuujj1800,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
LQToCMu_M-1850_,.0000343,50000,LQuujj1850,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
LQToCMu_M-1900_,.0000262,49564,LQuujj1900,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
LQToCMu_M-1950_,.0000201,50000,LQuujj1950,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
LQToCMu_M-2000_,.0000155,49313,LQuujj2000,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
LQToCMu_MuNuJJFilter_M-200_,30.3,50078,LQuvjj200,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
LQToCMu_MuNuJJFilter_M-250_,10.15,50267,LQuvjj250,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
LQToCMu_MuNuJJFilter_M-300_,4.02,50080,LQuvjj300,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
LQToCMu_MuNuJJFilter_M-350_,1.795,50146,LQuvjj350,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
LQToCMu_MuNuJJFilter_M-400_,.87,49909,LQuvjj400,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
LQToCMu_MuNuJJFilter_M-450_,.453,48268,LQuvjj450,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
LQToCMu_MuNuJJFilter_M-500_,.248,49824,LQuvjj500,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
LQToCMu_MuNuJJFilter_M-550_,.142,50096,LQuvjj550,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
LQToCMu_MuNuJJFilter_M-600_,.0845,49972,LQuvjj600,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
LQToCMu_MuNuJJFilter_M-650_,.0515,49928,LQuvjj650,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
LQToCMu_MuNuJJFilter_M-700_,.0324,49946,LQuvjj700,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
LQToCMu_MuNuJJFilter_M-750_,.0208,49833,LQuvjj750,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
LQToCMu_MuNuJJFilter_M-800_,.01365,49991,LQuvjj800,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
LQToCMu_MuNuJJFilter_M-850_,.0091,49808,LQuvjj850,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
LQToCMu_MuNuJJFilter_M-900_,.00615,49906,LQuvjj900,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
LQToCMu_MuNuJJFilter_M-950_,.004225,49926,LQuvjj950,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
LQToCMu_MuNuJJFilter_M-1000_,.00293,49938,LQuvjj1000,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
LQToCMu_MuNuJJFilter_M-1050_,.002055,49997,LQuvjj1050,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
LQToCMu_MuNuJJFilter_M-1100_,.001455,49916,LQuvjj1100,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
LQToCMu_MuNuJJFilter_M-1150_,.00104,50240,LQuvjj1150,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
LQToCMu_MuNuJJFilter_M-1200_,.00075,50071,LQuvjj1200,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
LQToCMu_MuNuJJFilter_M-1250_,.000545,49546,LQuvjj1250,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
LQToCMu_MuNuJJFilter_M-1300_,.0003975,50095,LQuvjj1300,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
LQToCMu_MuNuJJFilter_M-1350_,.0002925,50172,LQuvjj1350,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
LQToCMu_MuNuJJFilter_M-1400_,.0002165,48056,LQuvjj1400,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
LQToCMu_MuNuJJFilter_M-1450_,.0001605,49780,LQuvjj1450,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
LQToCMu_MuNuJJFilter_M-1500_,.000120,49892,LQuvjj1500,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
LQToCMu_MuNuJJFilter_M-1550_,.000090,49679,LQuvjj1550,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
LQToCMu_MuNuJJFilter_M-1600_,.0000675,49580,LQuvjj1600,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
LQToCMu_MuNuJJFilter_M-1650_,.000051,47685,LQuvjj1650,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
LQToCMu_MuNuJJFilter_M-1700_,.0000387,50301,LQuvjj1700,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
LQToCMu_MuNuJJFilter_M-1750_,.0000294,49942,LQuvjj1750,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
LQToCMu_MuNuJJFilter_M-1800_,.0000224,50101,LQuvjj1800,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
LQToCMu_MuNuJJFilter_M-1850_,.00001715,49172,LQuvjj1850,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
LQToCMu_MuNuJJFilter_M-1900_,.0000131,49761,LQuvjj1900,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
LQToCMu_MuNuJJFilter_M-1950_,.00001005,50094,LQuvjj1950,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
LQToCMu_MuNuJJFilter_M-2000_,.00000775,50055,LQuvjj2000,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
DisplacedSUSY_StopToBL_M-200_CTau-1_,64.5085,90000,BLuujj200CTau1,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
DisplacedSUSY_StopToBL_M-200_CTau-10_,64.5085,89056,BLuujj200CTau10,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
DisplacedSUSY_StopToBL_M-200_CTau-100_,64.5085,88848,BLuujj200CTau100,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
DisplacedSUSY_StopToBL_M-200_CTau-1000_,64.5085,90000,BLuujj200CTau1000,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
DisplacedSUSY_StopToBL_M-300_CTau-1_,8.51615,88779,BLuujj300CTau1,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
DisplacedSUSY_StopToBL_M-300_CTau-10_,8.51615,89692,BLuujj300CTau10,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
DisplacedSUSY_StopToBL_M-300_CTau-100_,8.51615,90000,BLuujj300CTau100,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
DisplacedSUSY_StopToBL_M-300_CTau-1000_,8.51615,88821,BLuujj300CTau1000,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
DisplacedSUSY_StopToBL_M-400_CTau-1_,1.83537,89568,BLuujj400CTau1,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
DisplacedSUSY_StopToBL_M-400_CTau-10_,1.83537,89875,BLuujj400CTau10,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
DisplacedSUSY_StopToBL_M-400_CTau-100_,1.83537,88752,BLuujj400CTau100,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
DisplacedSUSY_StopToBL_M-400_CTau-1000_,1.83537,89798,BLuujj400CTau1000,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
DisplacedSUSY_StopToBL_M-500_CTau-1_,0.51848,90000,BLuujj500CTau1,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
DisplacedSUSY_StopToBL_M-500_CTau-10_,0.51848,88630,BLuujj500CTau10,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
DisplacedSUSY_StopToBL_M-500_CTau-100_,0.51848,89451,BLuujj500CTau100,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
DisplacedSUSY_StopToBL_M-500_CTau-1000_,0.51848,90000,BLuujj500CTau1000,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
DisplacedSUSY_StopToBL_M-600_CTau-1_,0.174599,90000,BLuujj600CTau1,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
DisplacedSUSY_StopToBL_M-600_CTau-10_,0.174599,90000,BLuujj600CTau10,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
DisplacedSUSY_StopToBL_M-600_CTau-100_,0.174599,90000,BLuujj600CTau100,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
DisplacedSUSY_StopToBL_M-600_CTau-1000_,0.174599,90000,BLuujj600CTau1000,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
DisplacedSUSY_StopToBL_M-700_CTau-1_,0.0670476,89614,BLuujj700CTau1,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
DisplacedSUSY_StopToBL_M-700_CTau-10_,0.0670476,90000,BLuujj700CTau10,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
DisplacedSUSY_StopToBL_M-700_CTau-100_,0.0670476,90000,BLuujj700CTau100,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
DisplacedSUSY_StopToBL_M-700_CTau-1000_,0.0670476,90000,BLuujj700CTau1000,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
DisplacedSUSY_StopToBL_M-800_CTau-1_,0.0283338,89780,BLuujj800CTau1,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
DisplacedSUSY_StopToBL_M-800_CTau-10_,0.0283338,89494,BLuujj800CTau10,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
DisplacedSUSY_StopToBL_M-800_CTau-100_,0.0283338,89809,BLuujj800CTau100,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
DisplacedSUSY_StopToBL_M-800_CTau-1000_,0.0283338,89730,BLuujj800CTau1000,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
DisplacedSUSY_StopToBL_M-900_CTau-1_,0.0128895,89878,BLuujj900CTau1,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
DisplacedSUSY_StopToBL_M-900_CTau-10_,0.0128895,89637,BLuujj900CTau10,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
DisplacedSUSY_StopToBL_M-900_CTau-100_,0.0128895,88936,BLuujj900CTau100,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
DisplacedSUSY_StopToBL_M-900_CTau-1000_,0.0128895,89719,BLuujj900CTau1000,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
DisplacedSUSY_StopToBL_M-1000_CTau-1_,0.00615134,90000,BLuujj1000CTau1,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
DisplacedSUSY_StopToBL_M-1000_CTau-10_,0.00615134,89724,BLuujj1000CTau10,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v2-3-6/
