SignalType,Xsections,N_orig,Group,CustomJson,EOSDirectory
#LQToCMu_MuNuJJFilter_M-1250_,.000545,49546,LQuvjj1250,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/skim/2017LQ2/
#LQToCMu_MuNuJJFilter_M-1300_,.0003975,50095,LQuvjj1300,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/skim/2017LQ2/
#LQToCMu_MuNuJJFilter_M-1350_,.0002925,50172,LQuvjj1350,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/skim/2017LQ2/
#LQToCMu_MuNuJJFilter_M-1400_,.0002165,48056,LQuvjj1400,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/skim/2017LQ2/
#LQToCMu_MuNuJJFilter_M-1450_,.0001605,49780,LQuvjj1450,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/skim/2017LQ2/
#LQToCMu_MuNuJJFilter_M-1500_,.000120,49892,LQuvjj1500,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/skim/2017LQ2/
#LQToCMu_MuNuJJFilter_M-1550_,.000090,49679,LQuvjj1550,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/skim/2017LQ2/
#LQToCMu_MuNuJJFilter_M-1600_,.0000675,49580,LQuvjj1600,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/skim/2017LQ2/
#LQToCMu_MuNuJJFilter_M-1650_,.000051,47685,LQuvjj1650,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/skim/2017LQ2/
#LQToCMu_MuNuJJFilter_M-1700_,.0000387,50301,LQuvjj1700,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/skim/2017LQ2/
#LQToCMu_MuNuJJFilter_M-1750_,.0000294,49942,LQuvjj1750,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/skim/2017LQ2/
#LQToCMu_MuNuJJFilter_M-1800_,.0000224,50101,LQuvjj1800,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/skim/2017LQ2/
#LQToCMu_MuNuJJFilter_M-1850_,.00001715,49172,LQuvjj1850,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/skim/2017LQ2/
#LQToCMu_MuNuJJFilter_M-1900_,.0000131,49761,LQuvjj1900,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/skim/2017LQ2/
#LQToCMu_MuNuJJFilter_M-1950_,.00001005,50094,LQuvjj1950,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/skim/2017LQ2/
#LQToCMu_MuNuJJFilter_M-2000_,.00000775,50055,LQuvjj2000,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/skim/2017LQ2/
#Displaced stop signal
#DisplacedSUSY_StopToBL_M-100_CTau-100_,1521.11,90000,BLCTau100uujj100,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/skim/2017LQ2/
#DisplacedSUSY_StopToBL_M-125_CTau-100_,574.981,87272,BLCTau100uujj125,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/skim/2017LQ2/
#DisplacedSUSY_StopToBL_M-150_CTau-100_,249.409,90000,BLCTau100uujj150,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/skim/2017LQ2/
#DisplacedSUSY_StopToBL_M-175_CTau-100_,121.416,90000,BLCTau100uujj175,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/skim/2017LQ2/
#DisplacedSUSY_StopToBL_M-200_CTau-1_,64.5085,90000,BLCTau1uujj200,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/skim/2017LQ2/
#DisplacedSUSY_StopToBL_M-200_CTau-10_,64.5085,89056,BLCTau10uujj200,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/skim/2017LQ2/
#DisplacedSUSY_StopToBL_M-200_CTau-50_,64.5085,90000,BLCTau50uujj200,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/skim/2017LQ2/
#DisplacedSUSY_StopToBL_M-200_CTau-100_,64.5085,88848,BLCTau100uujj200,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/skim/2017LQ2/
#DisplacedSUSY_StopToBL_M-200_CTau-1000_,64.5085,90000,BLCTau1000uujj200,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/skim/2017LQ2/
#DisplacedSUSY_StopToBL_M-300_CTau-1_,8.51615,88779,BLCTau1uujj300,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/skim/2017LQ2/
#DisplacedSUSY_StopToBL_M-300_CTau-10_,8.51615,89692,BLCTau10uujj300,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/skim/2017LQ2/
#DisplacedSUSY_StopToBL_M-300_CTau-100_,8.51615,90000,BLCTau100uujj300,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/skim/2017LQ2/
#DisplacedSUSY_StopToBL_M-300_CTau-1000_,8.51615,88821,BLCTau1000uujj300,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/skim/2017LQ2/
#DisplacedSUSY_StopToBL_M-400_CTau-1_,1.83537,89568,BLCTau1uujj400,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/skim/2017LQ2/
#DisplacedSUSY_StopToBL_M-400_CTau-10_,1.83537,89875,BLCTau10uujj400,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/skim/2017LQ2/
#DisplacedSUSY_StopToBL_M-400_CTau-100_,1.83537,88752,BLCTau100uujj400,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/skim/2017LQ2/
#DisplacedSUSY_StopToBL_M-400_CTau-1000_,1.83537,89798,BLCTau1000uujj400,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/skim/2017LQ2/
#DisplacedSUSY_StopToBL_M-500_CTau-1_,0.51848,90000,BLCTau1uujj500,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/skim/2017LQ2/
#DisplacedSUSY_StopToBL_M-500_CTau-10_,0.51848,88630,BLCTau10uujj500,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/skim/2017LQ2/
#DisplacedSUSY_StopToBL_M-500_CTau-100_,0.51848,89451,BLCTau100uujj500,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/skim/2017LQ2/
#DisplacedSUSY_StopToBL_M-500_CTau-1000_,0.51848,90000,BLCTau1000uujj500,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/skim/2017LQ2/
#DisplacedSUSY_StopToBL_M-600_CTau-1_,0.174599,90000,BLCTau1uujj600,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/skim/2017LQ2/
#DisplacedSUSY_StopToBL_M-600_CTau-10_,0.174599,90000,BLCTau10uujj600,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/skim/2017LQ2/
#DisplacedSUSY_StopToBL_M-600_CTau-100_,0.174599,90000,BLCTau100uujj600,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/skim/2017LQ2/
#DisplacedSUSY_StopToBL_M-600_CTau-1000_,0.174599,90000,BLCTau1000uujj600,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/skim/2017LQ2/
#DisplacedSUSY_StopToBL_M-700_CTau-1_,0.0670476,89614,BLCTau1uujj700,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/skim/2017LQ2/
#DisplacedSUSY_StopToBL_M-700_CTau-10_,0.0670476,90000,BLCTau10uujj700,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/skim/2017LQ2/
#DisplacedSUSY_StopToBL_M-700_CTau-100_,0.0670476,90000,BLCTau100uujj700,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/skim/2017LQ2/
#DisplacedSUSY_StopToBL_M-700_CTau-1000_,0.0670476,90000,BLCTau1000uujj700,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/skim/2017LQ2/
#DisplacedSUSY_StopToBL_M-800_CTau-1_,0.0283338,89780,BLCTau1uujj800,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/skim/2017LQ2/
#DisplacedSUSY_StopToBL_M-800_CTau-10_,0.0283338,89494,BLCTau10uujj800,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/skim/2017LQ2/
#DisplacedSUSY_StopToBL_M-800_CTau-100_,0.0283338,89809,BLCTau100uujj800,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/skim/2017LQ2/
#DisplacedSUSY_StopToBL_M-800_CTau-1000_,0.0283338,89730,BLCTau1000uujj800,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/skim/2017LQ2/
#DisplacedSUSY_StopToBL_M-900_CTau-1_,0.0128895,89878,BLCTau1uujj900,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/skim/2017LQ2/
#DisplacedSUSY_StopToBL_M-900_CTau-10_,0.0128895,89637,BLCTau10uujj900,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/skim/2017LQ2/
#DisplacedSUSY_StopToBL_M-900_CTau-100_,0.0128895,88936,BLCTau100uujj900,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/skim/2017LQ2/
#DisplacedSUSY_StopToBL_M-900_CTau-1000_,0.0128895,89719,BLCTau1000uujj900,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/skim/2017LQ2/
#DisplacedSUSY_StopToBL_M-1000_CTau-1_,0.00615134,90000,BLCTau1uujj1000,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/skim/2017LQ2/
#DisplacedSUSY_StopToBL_M-1000_CTau-10_,0.00615134,89724,BLCTau10uujj1000,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/skim/2017LQ2/
