SignalType,Xsections,N_orig,Group,CustomJson,EOSDirectory
LQToCMu_MuNuJJFilter_M-600_,.0845,49633,LQuvjj600,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v1-4-3/
LQToCMu_MuNuJJFilter_M-650_,.0515,49855,LQuvjj650,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v1-4-3/
LQToCMu_MuNuJJFilter_M-700_,.0324,50030,LQuvjj700,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v1-4-3/
LQToCMu_MuNuJJFilter_M-750_,.0208,49463,LQuvjj750,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v1-4-3/
LQToCMu_MuNuJJFilter_M-800_,.01365,49692,LQuvjj800,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v1-4-3/
LQToCMu_MuNuJJFilter_M-850_,.0091,49468,LQuvjj850,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v1-4-3/
LQToCMu_MuNuJJFilter_M-900_,.00615,49808,LQuvjj900,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v1-4-3/
LQToCMu_MuNuJJFilter_M-950_,.004225,49592,LQuvjj950,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v1-4-3/
LQToCMu_MuNuJJFilter_M-1000_,.00293,50161,LQuvjj1000,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v1-4-3/
LQToCMu_MuNuJJFilter_M-1050_,.002055,46843,LQuvjj1050,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v1-4-3/
LQToCMu_MuNuJJFilter_M-1100_,.001455,50073,LQuvjj1100,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v1-4-3/
LQToCMu_MuNuJJFilter_M-1150_,.00104,49958,LQuvjj1150,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v1-4-3/
LQToCMu_MuNuJJFilter_M-1200_,.00075,45096,LQuvjj1200,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v1-4-3/
LQToCMu_MuNuJJFilter_M-1250_,.000545,49904,LQuvjj1250,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v1-4-3/
LQToCMu_MuNuJJFilter_M-1300_,.0003975,49679,LQuvjj1300,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v1-4-3/
LQToCMu_MuNuJJFilter_M-1350_,.0002925,50095,LQuvjj1350,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v1-4-3/
LQToCMu_MuNuJJFilter_M-1400_,.0002165,50099,LQuvjj1400,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v1-4-3/
LQToCMu_MuNuJJFilter_M-1450_,.0001605,49819,LQuvjj1450,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v1-4-3/
LQToCMu_MuNuJJFilter_M-1500_,.000120,49218,LQuvjj1500,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v1-4-3/
LQToCMu_MuNuJJFilter_M-1550_,.000090,49612,LQuvjj1550,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v1-4-3/
LQToCMu_MuNuJJFilter_M-1600_,.0000675,49958,LQuvjj1600,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v1-4-3/
LQToCMu_MuNuJJFilter_M-1650_,.000051,46251,LQuvjj1650,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v1-4-3/
LQToCMu_MuNuJJFilter_M-1700_,.0000387,50022,LQuvjj1700,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v1-4-3/
LQToCMu_MuNuJJFilter_M-1750_,.0000294,49879,LQuvjj1750,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v1-4-3/
LQToCMu_MuNuJJFilter_M-1800_,.0000224,49075,LQuvjj1800,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v1-4-3/
LQToCMu_MuNuJJFilter_M-1850_,.00001715,48975,LQuvjj1850,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v1-4-3/
LQToCMu_MuNuJJFilter_M-1900_,.0000131,49365,LQuvjj1900,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v1-4-3/
LQToCMu_MuNuJJFilter_M-1950_,.00001005,48926,LQuvjj1950,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v1-4-3/
LQToCMu_MuNuJJFilter_M-2000_,.00000775,49276,LQuvjj2000,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v1-4-3/
DYJetsToLL_M-5to50,71310,9360683,ZJetsJBin,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v1-4-3/
DYJetsToLL_M-50_HT-100to200_,181.302,2725655,ZJetsJBin,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v1-4-3/
DYJetsToLL_M-50_HT-200to400_,50.4177,973937,ZJetsJBin,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v1-4-3/
DYJetsToLL_M-50_HT-400to600_,6.98394,1067758,ZJetsJBin,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v1-4-3/
DYJetsToLL_M-50_HT-600toInf_,2.70354,998912,ZJetsJBin,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v1-4-3/
DYJetsToLL_M-100to200,226,101638,DYJetsToLL_Mbin,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v1-4-3/
DYJetsToLL_M-200to400,7.67,96310,DYJetsToLL_Mbin,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v1-4-3/
DYJetsToLL_M-400to500,0.423,98441,DYJetsToLL_Mbin,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v1-4-3/
DYJetsToLL_M-500to700,0.24,101029,DYJetsToLL_Mbin,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v1-4-3/
DYJetsToLL_M-700to800,0.035,96011,DYJetsToLL_Mbin,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v1-4-3/
DYJetsToLL_M-800to1000,0.03,89216,DYJetsToLL_Mbin,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v1-4-3/
DYJetsToLL_M-1000to1500,0.016,0,DYJetsToLL_Mbin,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v1-4-3/
DYJetsToLL_M-1500to2000,0.002,95217,DYJetsToLL_Mbin,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v1-4-3/
DYJetsToLL_M-2000to3000,0.00054,95200,DYJetsToLL_Mbin,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v1-4-3/
ST_t-channel_top,136.02,3299800,SingleTop,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v1-4-3/
ST_t-channel_antitop,80.95,1680200,SingleTop,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v1-4-3/
ST_tW_top_5f,35.85,995600,SingleTop,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v1-4-3/
ST_tW_antitop_5f,35.85,988500,SingleTop,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v1-4-3/
ZZ_,16.91,996944,DiBoson,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v1-4-3/
WZ_,45.01,978512,DiBoson,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v1-4-3/
WW_,113.826,993640,DiBoson,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v1-4-3/
WJetsToLNu_HT-100To200_,1627.45,10152718,WJetsJBin,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v1-4-3/
WJetsToLNu_HT-200To400_,435.237,5221599,WJetsJBin,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v1-4-3/
WJetsToLNu_HT-400To600_,59.1811,1745914,WJetsJBin,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v1-4-3/
WJetsToLNu_HT-600To800_,14.5805,4001864,WJetsJBin,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v1-4-3/
WJetsToLNu_HT-800To1200_,6.65621,1574633,WJetsJBin,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v1-4-3/
WJetsToLNu_HT-1200To2500_,1.60809,255637,WJetsJBin,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v1-4-3/
WJetsToLNu_HT-2500ToInf_,0.0389136,253036,WJetsJBin,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v1-4-3/
QCD_Pt-15to20_MuEnrichedPt5_,3819570,2362016,QCDMu,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v1-4-3/
QCD_Pt-20to30_MuEnrichedPt5_,2960198.4,5311955,QCDMu,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v1-4-3/
QCD_Pt-30to50_MuEnrichedPt5_,1652471.46,4946084,QCDMu,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v1-4-3/
QCD_Pt-50to80_MuEnrichedPt5_,437504.1,5058536,QCDMu,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v1-4-3/
QCD_Pt-80to120_MuEnrichedPt5_,106033.6648,3882463,QCDMu,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v1-4-3/
QCD_Pt-120to170_MuEnrichedPt5_,25190.51514,4026104,QCDMu,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v1-4-3/
QCD_Pt-170to300_MuEnrichedPt5_,8654.49315,3949716,QCDMu,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v1-4-3/
QCD_Pt-300to470_MuEnrichedPt5_,797.35269,3960205,QCDMu,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v1-4-3/
QCD_Pt-470to600_MuEnrichedPt5_,79.02553776,1928595,QCDMu,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v1-4-3/
QCD_Pt-600to800_MuEnrichedPt5_,25.09505908,1983363,QCDMu,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v1-4-3/
QCD_Pt-800to1000_MuEnrichedPt5_,4.707368272,1982314,QCDMu,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v1-4-3/
QCD_Pt-1000toInf_MuEnrichedPt5_,1.62131692,1981954,QCDMu,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v1-4-3/
TTJets_DiLept,89.05,30498962,TTBarDBin,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v1-4-3/
TTJets_SingleLeptFromT_,183.46,60093890,TTBarDBin,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v1-4-3/
TTJets_SingleLeptFromTbar_,183.46,59816364,TTBarDBin,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/dmorse/v1-4-3/
SingleMu,1,1,SingleMuData,Cert_246908-260627_13TeV_PromptReco_Collisions15_25ns_JSON.txt,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/scooper/v1-4-3/SingleMuon/Run2015C_25ns-05Oct2015-v1/
SingleMu,1,1,SingleMuData,Cert_246908-260627_13TeV_PromptReco_Collisions15_25ns_JSON.txt,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/scooper/v1-4-3/SingleMuon/Run2015D-05Oct2015-v1/
SingleMu,1,1,SingleMuData,Cert_246908-260627_13TeV_PromptReco_Collisions15_25ns_JSON.txt,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/RunII/scooper/v1-4-3/SingleMuon/Run2015D-PromptReco-v4/
