SignalType,Xsections,N_orig,Group,CustomJson,EOSDirectory
VBF_HToZZTo4L_M125,0.001034,986645,SMHiggs,0,/store/group/phys_higgs/HiggsExo/HH_bbZZ_bbllqq/dmorse/v2-3-8/
GluGluHToBB_M125,25.34,9827392,SMHiggs,0,/store/group/phys_higgs/HiggsExo/HH_bbZZ_bbllqq/dmorse/v2-3-8/
VBFHToBB_M125,2.1626,1005638,SMHiggs,0,/store/group/phys_higgs/HiggsExo/HH_bbZZ_bbllqq/dmorse/v2-3-8/
ZH_HToBB_ZToLL_M125,0.173,10778399,SMHiggs,0,/store/group/phys_higgs/HiggsExo/HH_bbZZ_bbllqq/dmorse/v2-3-8/
ggZH_HToBB_ZToLL_M125,.006954,5816019,SMHiggs,0,/store/group/phys_higgs/HiggsExo/HH_bbZZ_bbllqq/dmorse/v2-3-8/
WH_HToBB_WToLNu_M125,0.173,1279827,SMHiggs,0,/store/group/phys_higgs/HiggsExo/HH_bbZZ_bbllqq/dmorse/v2-3-8/
WplusH_HToZZTo4L_M125,0.0002339,594960,SMHiggs,0,/store/group/phys_higgs/HiggsExo/HH_bbZZ_bbllqq/dmorse/v2-3-8/
WminusH_HToZZTo4L_M125,0.0001471,395460,SMHiggs,0,/store/group/phys_higgs/HiggsExo/HH_bbZZ_bbllqq/dmorse/v2-3-8/
ttHJetTobb_M125,0.2934,2910760,SMHiggs,0,/store/group/phys_higgs/HiggsExo/HH_bbZZ_bbllqq/dmorse/v2-3-8/
ttHJetToNonbb_M125,0.2151,2981359,SMHiggs,0,/store/group/phys_higgs/HiggsExo/HH_bbZZ_bbllqq/dmorse/v2-3-8/
####Signal
GluGluToRadionToHHTo2B2ZTo2L2J_M-260_narrow,0.001,299197,HHres260,0,/store/group/phys_higgs/HiggsExo/HH_bbZZ_bbllqq/dmorse/v2-3-8/
GluGluToRadionToHHTo2B2ZTo2L2J_M-270_narrow,0.001,299992,HHres270,0,/store/group/phys_higgs/HiggsExo/HH_bbZZ_bbllqq/dmorse/v2-3-8/
GluGluToRadionToHHTo2B2ZTo2L2J_M-300_narrow,0.001,299988,HHres300,0,/store/group/phys_higgs/HiggsExo/HH_bbZZ_bbllqq/dmorse/v2-3-8/
GluGluToRadionToHHTo2B2ZTo2L2J_M-350_narrow,0.001,299352,HHres350,0,/store/group/phys_higgs/HiggsExo/HH_bbZZ_bbllqq/dmorse/v2-3-8/
GluGluToRadionToHHTo2B2ZTo2L2J_M-400_narrow,0.001,299996,HHres400,0,/store/group/phys_higgs/HiggsExo/HH_bbZZ_bbllqq/dmorse/v2-3-8/
GluGluToRadionToHHTo2B2ZTo2L2J_M-450_narrow,0.001,299991,HHres450,0,/store/group/phys_higgs/HiggsExo/HH_bbZZ_bbllqq/dmorse/v2-3-8/
GluGluToRadionToHHTo2B2ZTo2L2J_M-500_narrow,0.001,299481,HHres500,0,/store/group/phys_higgs/HiggsExo/HH_bbZZ_bbllqq/dmorse/v2-3-8/
GluGluToRadionToHHTo2B2ZTo2L2J_M-550_narrow,0.001,299998,HHres550,0,/store/group/phys_higgs/HiggsExo/HH_bbZZ_bbllqq/dmorse/v2-3-8/
GluGluToRadionToHHTo2B2ZTo2L2J_M-600_narrow,0.001,297473,HHres600,0,/store/group/phys_higgs/HiggsExo/HH_bbZZ_bbllqq/dmorse/v2-3-8/
GluGluToRadionToHHTo2B2ZTo2L2J_M-650_narrow,0.001,299988,HHres650,0,/store/group/phys_higgs/HiggsExo/HH_bbZZ_bbllqq/dmorse/v2-3-8/
GluGluToRadionToHHTo2B2ZTo2L2J_M-750_narrow,0.001,299992,HHres750,0,/store/group/phys_higgs/HiggsExo/HH_bbZZ_bbllqq/dmorse/v2-3-8/
GluGluToRadionToHHTo2B2ZTo2L2J_M-800_narrow,0.001,299996,HHres800,0,/store/group/phys_higgs/HiggsExo/HH_bbZZ_bbllqq/dmorse/v2-3-8/
GluGluToRadionToHHTo2B2ZTo2L2J_M-900_narrow,0.001,297848,HHres900,0,/store/group/phys_higgs/HiggsExo/HH_bbZZ_bbllqq/dmorse/v2-3-8/
GluGluToRadionToHHTo2B2ZTo2L2J_M-1000_narrow,0.001,298559,HHres1000,0,/store/group/phys_higgs/HiggsExo/HH_bbZZ_bbllqq/dmorse/v2-3-8/
####Double Muon Data
DoubleMuon_Run2016B-03Feb2017,1,1,DoubleMuData,Cert_271036-284044_13TeV_23Sep2016ReReco_Collisions16_JSON.txt,/store/group/phys_higgs/HiggsExo/HH_bbZZ_bbllqq/dmorse/v2-3-8/DoubleMuon/
DoubleMuon_Run2016C-03Feb2017,1,1,DoubleMuData,Cert_271036-284044_13TeV_23Sep2016ReReco_Collisions16_JSON.txt,/store/group/phys_higgs/HiggsExo/HH_bbZZ_bbllqq/dmorse/v2-3-8/DoubleMuon/
DoubleMuon_Run2016D-03Feb2017,1,1,DoubleMuData,Cert_271036-284044_13TeV_23Sep2016ReReco_Collisions16_JSON.txt,/store/group/phys_higgs/HiggsExo/HH_bbZZ_bbllqq/dmorse/v2-3-8/DoubleMuon/
DoubleMuon_Run2016E-03Feb2017,1,1,DoubleMuData,Cert_271036-284044_13TeV_23Sep2016ReReco_Collisions16_JSON.txt,/store/group/phys_higgs/HiggsExo/HH_bbZZ_bbllqq/dmorse/v2-3-8/DoubleMuon/
DoubleMuon_Run2016F-03Feb2017,1,1,DoubleMuData,Cert_271036-284044_13TeV_23Sep2016ReReco_Collisions16_JSON.txt,/store/group/phys_higgs/HiggsExo/HH_bbZZ_bbllqq/dmorse/v2-3-8/DoubleMuon/
DoubleMuon_Run2016G-03Feb2017,1,1,DoubleMuData,Cert_271036-284044_13TeV_23Sep2016ReReco_Collisions16_JSON.txt,/store/group/phys_higgs/HiggsExo/HH_bbZZ_bbllqq/dmorse/v2-3-8/DoubleMuon/
DoubleMuon_Run2016H-03Feb2017,1,1,DoubleMuData,Cert_271036-284044_13TeV_23Sep2016ReReco_Collisions16_JSON.txt,/store/group/phys_higgs/HiggsExo/HH_bbZZ_bbllqq/dmorse/v2-3-8/DoubleMuon/
#
#
#
#
#
#
####Alternate Samples
##WGToLNuG,405.271,0,WGToLNuG,0,/store/group/phys_higgs/HiggsExo/HH_bbZZ_bbllqq/dmorse/v2-3-8/
##ZGTo2LG,117.864,1579452,ZGTo2LG,0,/store/group/phys_higgs/HiggsExo/HH_bbZZ_bbllqq/dmorse/v2-3-8/
##DYJetsToLL_Zpt-0To50_,5352.57924,22785357,ZJetsPtBin,0,/store/group/phys_higgs/HiggsExo/HH_bbZZ_bbllqq/dmorse/v2-3-8/
##DYJetsToLL_Pt-50To100_,363.81428,47590627,ZJetsPtBin,0,/store/group/phys_higgs/HiggsExo/HH_bbZZ_bbllqq/dmorse/v2-3-8/
##DYJetsToLL_Pt-100To250_,84.014804,29846562,ZJetsPtBin,0,/store/group/phys_higgs/HiggsExo/HH_bbZZ_bbllqq/dmorse/v2-3-8/
##DYJetsToLL_Pt-250To400_,3.22826,7783885,ZJetsPtBin,0,/store/group/phys_higgs/HiggsExo/HH_bbZZ_bbllqq/dmorse/v2-3-8/
##DYJetsToLL_Pt-400To650_,0.436041,628078,ZJetsPtBin,0,/store/group/phys_higgs/HiggsExo/HH_bbZZ_bbllqq/dmorse/v2-3-8/
##DYJetsToLL_Pt-650ToInf_,0.040981,668552,ZJetsPtBin,0,/store/group/phys_higgs/HiggsExo/HH_bbZZ_bbllqq/dmorse/v2-3-8/
##WJetsToLNu_Wpt-0To50_,57297.3926,70633560,WJetsPtBin,0,/store/group/phys_higgs/HiggsExo/HH_bbZZ_bbllqq/dmorse/v2-3-8/
##WJetsToLNu_Wpt-50To100_,3298.3733,24874161,WJetsPtBin,0,/store/group/phys_higgs/HiggsExo/HH_bbZZ_bbllqq/dmorse/v2-3-8/
##WJetsToLNu_Pt-100To250_,689.7496,43382228,WJetsPtBin,0,/store/group/phys_higgs/HiggsExo/HH_bbZZ_bbllqq/dmorse/v2-3-8/
