SignalType,Xsections,N_orig,Group,CustomJson,EOSDirectory
####DY
DYJetsToLL_M-10to50_,18610,77333042,ZJets_M10to50,0,/store/group/phys_higgs/HiggsExo/HH_bbZZ_bbllqq/dmorse/v2-3-10/
#####Diboson
WZTo1L1Nu2Q,10.71,14057875,DiBoson,0,/store/group/phys_higgs/HiggsExo/HH_bbZZ_bbllqq/dmorse/v2-3-10/
WWTo1L1Nu2Q,49.997,3223676,DiBoson,0,/store/group/phys_higgs/HiggsExo/HH_bbZZ_bbllqq/dmorse/v2-3-10/
WZTo3LNu,4.42965,7361436,DiBoson,0,/store/group/phys_higgs/HiggsExo/HH_bbZZ_bbllqq/dmorse/v2-3-10/
WZTo2L2Q,5.595,15879472,DiBoson,0,/store/group/phys_higgs/HiggsExo/HH_bbZZ_bbllqq/dmorse/v2-3-10/
WZTo2Q2Nu,6.324,10336719,DiBoson,0,/store/group/phys_higgs/HiggsExo/HH_bbZZ_bbllqq/dmorse/v2-3-10/
WWTo4Q,51.723,18974466,DiBoson,0,/store/group/phys_higgs/HiggsExo/HH_bbZZ_bbllqq/dmorse/v2-3-10/
WZTo1L3Nu,3.033,942046,DiBoson,0,/store/group/phys_higgs/HiggsExo/HH_bbZZ_bbllqq/dmorse/v2-3-10/
ZZTo2Q2Nu,4.04,18470622,DiBoson,0,/store/group/phys_higgs/HiggsExo/HH_bbZZ_bbllqq/dmorse/v2-3-10/
ZZTo4L_13TeV-amcatnloFXFX-pythia8,1.212,11290249,DiBoson,0,/store/group/phys_higgs/HiggsExo/HH_bbZZ_bbllqq/dmorse/v2-3-10/
ZZTo2L2Q,3.22,9688612,DiBoson,0,/store/group/phys_higgs/HiggsExo/HH_bbZZ_bbllqq/dmorse/v2-3-10/
ZZTo4Q,6.896587,18841521,DiBoson,0,/store/group/phys_higgs/HiggsExo/HH_bbZZ_bbllqq/dmorse/v2-3-10/
VVTo2L2Nu,11.95,5913675,DiBoson,0,/store/group/phys_higgs/HiggsExo/HH_bbZZ_bbllqq/dmorse/v2-3-10/
####Single Top
ST_s-channel_4f,10.32,1884837,SingleTop,0,/store/group/phys_higgs/HiggsExo/HH_bbZZ_bbllqq/dmorse/v2-3-10/
ST_t-channel_top_4f_inclusiveDecays_13TeV-powhegV2-madspin-pythia8_TuneCUETP8M1,136.02,67240808,SingleTop,0,/store/group/phys_higgs/HiggsExo/HH_bbZZ_bbllqq/dmorse/v2-3-10/
ST_t-channel_antitop_4f_inclusiveDecays_13TeV-powhegV2-madspin-pythia8_TuneCUETP8M1,80.95,38811017,SingleTop,0,/store/group/phys_higgs/HiggsExo/HH_bbZZ_bbllqq/dmorse/v2-3-10/
ST_tW_top_5f_inclusiveDecays_13TeV-powheg-pythia8_TuneCUETP8M1,35.85,6952830,SingleTop,0,/store/group/phys_higgs/HiggsExo/HH_bbZZ_bbllqq/dmorse/v2-3-10/
ST_tW_antitop_5f_inclusiveDecays_13TeV-powheg-pythia8_TuneCUETP8M1,35.85,6933094,SingleTop,0,/store/group/phys_higgs/HiggsExo/HH_bbZZ_bbllqq/dmorse/v2-3-10/
###
DYToLL_0J,4755.470,76690001,ZJetsJBin,0,/store/group/phys_higgs/HiggsExo/HH_bbZZ_bbllqq/dmorse/v2-3-10/
DYToLL_1J,886.4694,41572417,ZJetsJBin,0,/store/group/phys_higgs/HiggsExo/HH_bbZZ_bbllqq/dmorse/v2-3-10/
DYToLL_2J,339.6296,26282784,ZJetsJBin,0,/store/group/phys_higgs/HiggsExo/HH_bbZZ_bbllqq/dmorse/v2-3-10/
