SignalType,Xsections,N_orig,Group,CustomJson,EOSDirectory
LQToCMu_MuNuJJFilter_M-700,0.003805,25239,LQuvjj700,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-11-Summer12MC_LQToCMu_BetaHalf_20140625_175443
LQToCMu_MuNuJJFilter_M-750,0.00224,25035,LQuvjj750,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-11-Summer12MC_LQToCMu_BetaHalf_20140625_175443
LQToCMu_MuNuJJFilter_M-800,0.001345,25164,LQuvjj800,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-11-Summer12MC_LQToCMu_BetaHalf_20140625_175443
LQToCMu_MuNuJJFilter_M-850,0.00082,25100,LQuvjj850,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-11-Summer12MC_LQToCMu_BetaHalf_20140625_175443
LQToCMu_MuNuJJFilter_M-900,0.000505,25330,LQuvjj900,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-11-Summer12MC_LQToCMu_BetaHalf_20140625_175443
LQToCMu_MuNuJJFilter_M-950,0.000318,24935,LQuvjj950,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-11-Summer12MC_LQToCMu_BetaHalf_20140625_175443
LQToCMu_MuNuJJFilter_M-1000,0.0002,24752,LQuvjj1000,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-11-Summer12MC_LQToCMu_BetaHalf_20140625_175443
LQToCMu_MuNuJJFilter_M-1050,0.000128,25040,LQuvjj1050,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-11-Summer12MC_LQToCMu_BetaHalf_20140625_175443
LQToCMu_MuNuJJFilter_M-1100,8.2E-05,25171,LQuvjj1100,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-11-Summer12MC_LQToCMu_BetaHalf_20140625_175443
LQToCMu_MuNuJJFilter_M-1150,5.3E-05,25077,LQuvjj1150,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-11-Summer12MC_LQToCMu_BetaHalf_20140625_175443
LQToCMu_MuNuJJFilter_M-1200,3.5E-05,25078,LQuvjj1200,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-11-Summer12MC_LQToCMu_BetaHalf_20140625_175443
WJetsToLNu_matchingup,36257.2,20976082,WJetsMatchUp,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/eberry/RootNtuple-V00-03-11-Summer12MC_WJetsToLNu_Systematics_MG_20130226_011440/
WJetsToLNu_matchingdown,36257.2,21364637,WJetsMatchDown,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/eberry/RootNtuple-V00-03-11-Summer12MC_WJetsToLNu_Systematics_MG_20130226_011440/
WJetsToLNu_scaleup,36257.2,20784770,WJetsScaleUp,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/eberry/RootNtuple-V00-03-11-Summer12MC_WJetsToLNu_Systematics_MG_20130226_011440/
WJetsToLNu_scaledown,36257.2,20760884,WJetsScaleDown,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/eberry/RootNtuple-V00-03-11-Summer12MC_WJetsToLNu_Systematics_MG_20130226_011440/
TTJets_matchingup,234,5415010,TTJetsMatchUp,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/eberry/RootNtuple-V00-03-11-Summer12MC_TTBar_Systematics_MG_20130314_094245/
TTJets_matchingdown,234,5476728,TTJetsMatchDown,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/eberry/RootNtuple-V00-03-11-Summer12MC_TTBar_Systematics_MG_20130314_094245/
TTJets_scaleup,234.1,5009488,TTJetsScaleUp,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/eberry/RootNtuple-V00-03-11-Summer12MC_TTBar_Systematics_MG_20130314_094245/
TTJets_scaledown,234.1,5387181,TTJetsScaleDown,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/eberry/RootNtuple-V00-03-11-Summer12MC_TTBar_Systematics_MG_20130314_094245/
DYJetsToLL_M-50_matchingup,3503.71,1985529,ZJetsMatchUp,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/eberry/RootNtuple-V00-03-11-Summer12MC_DYJetsToLL_Systematics_MG_20130226_011151/
DYJetsToLL_M-50_matchingdown,3503.71,2112387,ZJetsMatchDown,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/eberry/RootNtuple-V00-03-11-Summer12MC_DYJetsToLL_Systematics_MG_20130226_011151/
DYJetsToLL_M-50_scaleup,3503.71,2170270,ZJetsScaleUp,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/eberry/RootNtuple-V00-03-11-Summer12MC_DYJetsToLL_Systematics_MG_20130226_011151/
DYJetsToLL_M-50_scaledown,3503.71,1934901,ZJetsScaleDown,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/eberry/RootNtuple-V00-03-11-Summer12MC_DYJetsToLL_Systematics_MG_20130226_011151/
QCD_Pt-15to20_MuEnrichedPt,2738580,1722681,QCDMu,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/hsaka/RootNtuple-V00-03-11-Summer12MC_QCD_MuEnriched_PYTHIA_20130215_205103/
QCD_Pt-20to30_MuEnrichedPt,1865500,8486904,QCDMu,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/hsaka/RootNtuple-V00-03-11-Summer12MC_QCD_MuEnriched_PYTHIA_20130215_205103/
QCD_Pt-30to50_MuEnrichedPt,806298,9560265,QCDMu,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/hsaka/RootNtuple-V00-03-11-Summer12MC_QCD_MuEnriched_PYTHIA_20130215_205103/
QCD_Pt-50to80_MuEnrichedPt,176188,10365230,QCDMu,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/hsaka/RootNtuple-V00-03-11-Summer12MC_QCD_MuEnriched_PYTHIA_20130215_205103/
QCD_Pt-80to120_MuEnrichedPt,40448,9238642,QCDMu,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/hsaka/RootNtuple-V00-03-11-Summer12MC_QCD_MuEnriched_PYTHIA_20130215_205103/
QCD_Pt-120to170_MuEnrichedPt,7463.94,8501935,QCDMu,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/hsaka/RootNtuple-V00-03-11-Summer12MC_QCD_MuEnriched_PYTHIA_20130215_205103/
QCD_Pt-170to300_MuEnrichedPt,2299.75,7669947,QCDMu,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/hsaka/RootNtuple-V00-03-11-Summer12MC_QCD_MuEnriched_PYTHIA_20130215_205103/
QCD_Pt-300to470_MuEnrichedPt,151.805,7832261,QCDMu,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/hsaka/RootNtuple-V00-03-11-Summer12MC_QCD_MuEnriched_PYTHIA_20130215_205103/
QCD_Pt-470to600_MuEnrichedPt,11.7965,3783069,QCDMu,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/hsaka/RootNtuple-V00-03-11-Summer12MC_QCD_MuEnriched_PYTHIA_20130215_205103/
QCD_Pt-600to800_MuEnrichedPt,2.6902,4119000,QCDMu,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/hsaka/RootNtuple-V00-03-11-Summer12MC_QCD_MuEnriched_PYTHIA_20130215_205103/
QCD_Pt-800to1000_MuEnrichedPt,0.368781,4107853,QCDMu,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/hsaka/RootNtuple-V00-03-11-Summer12MC_QCD_MuEnriched_PYTHIA_20130215_205103/
QCD_Pt-1000_MuEnrichedPt,0.0849078,3873970,QCDMu,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/hsaka/RootNtuple-V00-03-11-Summer12MC_QCD_MuEnriched_PYTHIA_20130215_205103/
