SignalType,Xsections,N_orig,Group,CustomJson,EOSDirectory
LQToBMu_M-800_pair,.02680,50000,LQuujj800,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2016/gmadigan/
LQToBMu_M-900_pair,.01190,50000,LQuujj900,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2016/gmadigan/
LQToBMu_M-1000_pair,.005515,22400,LQuujj1000,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2016/gmadigan/
LQToBMu_M-1100_pair,.002696,47732,LQuujj1100,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2016/gmadigan/
LQToBMu_M-1200_pair,.001346,50000,LQuujj1200,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2016/gmadigan/
LQToBMu_M-1300_pair,.0006991,50000,LQuujj1300,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2016/gmadigan/
LQToBMu_M-1400_pair,.0003675,50000,LQuujj1400,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2016/gmadigan/
LQToBMu_M-1500_pair,.0001964,50000,LQuujj1500,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2016/gmadigan/
LQToBMu_M-1600_pair,.0001065,50000,LQuujj1600,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2016/gmadigan/
LQToBMu_M-1700_pair,.00005903,48800,LQuujj1700,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2016/gmadigan/
LQToBMu_M-1800_pair,.00003288,50000,LQuujj1800,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2016/gmadigan/
LQToBMu_M-1900_pair,.00001828,50000,LQuujj1900,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2016/gmadigan/
LQToBMu_M-2000_pair,.00001042,47600,LQuujj2000,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2016/gmadigan/
LQToBMu_M-2100_pair,.000005865,50000,LQuujj2100,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2016/gmadigan/
LQToBMu_M-2200_pair,.000003286,48600,LQuujj2200,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2016/gmadigan/
LQToBMu_M-2300_pair,.000001861,50000,LQuujj2300,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2016/gmadigan/
LQToBMu_M-2400_pair,.000001060,50000,LQuujj2400,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2016/gmadigan/
LQToBMu_M-2500_pair,.0000006150,48600,LQuujj2500,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2016/gmadigan/
LQToBMu_M-2600_pair,.0000003470,49400,LQuujj2600,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2016/gmadigan/
LQToBMu_M-2700_pair,.0000001990,50000,LQuujj2700,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2016/gmadigan/
LQToBMu_M-2800_pair,.0000001122,48400,LQuujj2800,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2016/gmadigan/
LQToBMu_M-2900_pair,.00000006403,50000,LQuujj2900,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2016/gmadigan/
LQToBMu_M-3000_pair,.00000003698,48200,LQuujj3000,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2016/gmadigan/
LQToBMu_M-3500_pair,.000000002565,31600,LQuujj3500,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2016/gmadigan/
LQToBMu_M-4000_pair,.0000000002426,47984,LQuujj4000,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2016/gmadigan/
LQToBMu_M-300_single,2.076,49300,LQuuj300,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2016/gmadigan/
LQToBMu_M-400_single,.5340,50000,LQuuj400,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2016/gmadigan/
LQToBMu_M-500_single,.1761,48800,LQuuj500,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2016/gmadigan/
LQToBMu_M-600_single,.06742,48800,LQuuj600,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2016/gmadigan/
LQToBMu_M-700_single,.02891,47600,LQuuj700,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2016/gmadigan/
LQToBMu_M-800_single,.01348,48400,LQuuj800,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2016/gmadigan/
LQToBMu_M-900_single,.006687,46000,LQuuj900,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2016/gmadigan/
LQToBMu_M-1000_single,.003507,50000,LQuuj1000,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2016/gmadigan/
LQToBMu_M-1100_single,.001919,50000,LQuuj1100,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2016/gmadigan/
LQToBMu_M-1200_single,.001086,48400,LQuuj1200,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2016/gmadigan/
LQToBMu_M-1300_single,.0006368,50000,LQuuj1300,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2016/gmadigan/
LQToBMu_M-1400_single,.0003760,48100,LQuuj1400,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2016/gmadigan/
LQToBMu_M-1500_single,.0002302,50000,LQuuj1500,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2016/gmadigan/
LQToBMu_M-1600_single,.0001430,49800,LQuuj1600,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2016/gmadigan/
LQToBMu_M-1700_single,.00009127,49400,LQuuj1700,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2016/gmadigan/
LQToBMu_M-1800_single,.00005817,48200,LQuuj1800,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2016/gmadigan/
LQToBMu_M-1900_single,.00003780,49300,LQuuj1900,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2016/gmadigan/
LQToBMu_M-2000_single,.00002526,48200,LQuuj2000,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2016/gmadigan/
LQToBMu_M-2100_single,.00001668,50000,LQuuj2100,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2016/gmadigan/
LQToBMu_M-2200_single,.00001119,50000,LQuuj2200,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2016/gmadigan/
LQToBMu_M-2300_single,.000007582,50000,LQuuj2300,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2016/gmadigan/
LQToBMu_M-2400_single,.000005172,50000,LQuuj2400,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2016/gmadigan/
LQToBMu_M-2500_single,.000003549,50000,LQuuj2500,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2016/gmadigan/
LQToBMu_M-2600_single,.000002436,42600,LQuuj2600,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2016/gmadigan/
LQToBMu_M-2700_single,.000001679,49000,LQuuj2700,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2016/gmadigan/
LQToBMu_M-2800_single,.000001194,50000,LQuuj2800,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2016/gmadigan/
LQToBMu_M-2900_single,.0000008197,47000,LQuuj2900,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2016/gmadigan/
LQToBMu_M-3000_single,.0000005848,49800,LQuuj3000,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2016/gmadigan/
LQToBMu_M-3500_single,.0000001046,48400,LQuuj3500,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2016/gmadigan/
LQToBMu_M-4000_single,.00000001957,49500,LQuuj4000,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2016/gmadigan/
