SignalType,Xsections,N_orig,Group,CustomJson,EOSDirectory
LQToCMu_BetaHalf_vector_MC-MLQ0600LG0KG1_8TeV_calchep34,0.0959,19798,MCuvjj600,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-18-Summer12MC_LQ_Vector_LegacyNTupleVersion_20140807_210908/
LQToCMu_BetaHalf_vector_MC-MLQ0700LG0KG1_8TeV_calchep34,0.0301,20000,MCuvjj700,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-18-Summer12MC_LQ_Vector_LegacyNTupleVersion_20140807_210908/
LQToCMu_BetaHalf_vector_MC-MLQ0800LG0KG1_8TeV_calchep34,0.010325,19998,MCuvjj800,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-18-Summer12MC_LQ_Vector_LegacyNTupleVersion_20140807_210908/
LQToCMu_BetaHalf_vector_MC-MLQ0900LG0KG1_8TeV_calchep34,0.0038285,19996,MCuvjj900,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-18-Summer12MC_LQ_Vector_LegacyNTupleVersion_20140807_210908/
LQToCMu_BetaHalf_vector_MC-MLQ1000LG0KG1_8TeV_calchep34,0.001537,19998,MCuvjj1000,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-18-Summer12MC_LQ_Vector_LegacyNTupleVersion_20140807_210908/
LQToCMu_BetaHalf_vector_MC-MLQ1100LG0KG1_8TeV_calchep34,0.0006185,19998,MCuvjj1100,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-18-Summer12MC_LQ_Vector_LegacyNTupleVersion_20140807_210908/
LQToCMu_BetaHalf_vector_MC-MLQ1200LG0KG1_8TeV_calchep34,0.0002593,17820,MCuvjj1200,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-18-Summer12MC_LQ_Vector_LegacyNTupleVersion_20140807_210908/
LQToCMu_BetaHalf_vector_MC-MLQ1300LG0KG1_8TeV_calchep34,0.00011175,19998,MCuvjj1300,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-18-Summer12MC_LQ_Vector_LegacyNTupleVersion_20140807_210908/
LQToCMu_BetaHalf_vector_MC-MLQ1400LG0KG1_8TeV_calchep34,4.801E-05,19999,MCuvjj1400,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-18-Summer12MC_LQ_Vector_LegacyNTupleVersion_20140807_210908/
LQToCMu_BetaHalf_vector_MC-MLQ1500LG0KG1_8TeV_calchep34,2.139E-05,19899,MCuvjj1500,0,/store/group/phys_exotica/leptonsPlusJets/RootNtuple/darinb/RootNtuple-V00-03-18-Summer12MC_LQ_Vector_LegacyNTupleVersion_20140807_210908/
