SignalType,Xsections,N_orig,Group,CustomJson,EOSDirectory
LQToBMu_M-900_pair,.01190,49912,LQuujj900,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2018_HEMfix/gmadigan/
LQToBMu_M-1000_pair,.005515,49912,LQuujj1000,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2018_HEMfix/gmadigan/
LQToBMu_M-1100_pair,.002696,49900,LQuujj1100,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2018_HEMfix/gmadigan/
LQToBMu_M-1200_pair,.001346,49902,LQuujj1200,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2018_HEMfix/gmadigan/
LQToBMu_M-1300_pair,.0006991,49898,LQuujj1300,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2018_HEMfix/gmadigan/
LQToBMu_M-1400_pair,.0003675,49896,LQuujj1400,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2018_HEMfix/gmadigan/
LQToBMu_M-1500_pair,.0001964,49891,LQuujj1500,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2018_HEMfix/gmadigan/
LQToBMu_M-1600_pair,.0001065,49892,LQuujj1600,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2018_HEMfix/gmadigan/
LQToBMu_M-1700_pair,.00005903,49887,LQuujj1700,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2018_HEMfix/gmadigan/
LQToBMu_M-1800_pair,.00003288,49887,LQuujj1800,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2018_HEMfix/gmadigan/
LQToBMu_M-1900_pair,.00001828,49879,LQuujj1900,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2018_HEMfix/gmadigan/
LQToBMu_M-2000_pair,.00001042,49884,LQuujj2000,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2018_HEMfix/gmadigan/
LQToBMu_M-2100_pair,.000005865,49876,LQuujj2100,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2018_HEMfix/gmadigan/
LQToBMu_M-2200_pair,.000003286,49876,LQuujj2200,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2018_HEMfix/gmadigan/
LQToBMu_M-2300_pair,.000001861,49877,LQuujj2300,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2018_HEMfix/gmadigan/
LQToBMu_M-2400_pair,.000001060,49873,LQuujj2400,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2018_HEMfix/gmadigan/
LQToBMu_M-2500_pair,.0000006150,49874,LQuujj2500,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2018_HEMfix/gmadigan/
LQToBMu_M-2600_pair,.0000003470,49868,LQuujj2600,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2018_HEMfix/gmadigan/
LQToBMu_M-2700_pair,.0000001990,49862,LQuujj2700,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2018_HEMfix/gmadigan/
LQToBMu_M-2800_pair,.0000001122,49868,LQuujj2800,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2018_HEMfix/gmadigan/
LQToBMu_M-2900_pair,.00000006403,49866,LQuujj2900,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2018_HEMfix/gmadigan/
LQToBMu_M-3000_pair,.00000003698,49862,LQuujj3000,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2018_HEMfix/gmadigan/
LQToBMu_M-3500_pair,.000000002565,49852,LQuujj3500,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2018_HEMfix/gmadigan/
LQToBMu_M-4000_pair,.0000000002426,49859,LQuujj4000,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2018_HEMfix/gmadigan/
LQToBMu_M-300_single,2.076,49950,LQuuj300,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2018_HEMfix/gmadigan/
LQToBMu_M-400_single,.5340,49947,LQuuj400,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2018_HEMfix/gmadigan/
LQToBMu_M-500_single,.1761,49943,LQuuj500,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2018_HEMfix/gmadigan/
LQToBMu_M-600_single,.06742,49937,LQuuj600,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2018_HEMfix/gmadigan/
LQToBMu_M-700_single,.02891,49934,LQuuj700,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2018_HEMfix/gmadigan/
LQToBMu_M-800_single,.01348,49928,LQuuj800,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2018_HEMfix/gmadigan/
LQToBMu_M-900_single,.006687,49931,LQuuj900,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2018_HEMfix/gmadigan/
LQToBMu_M-1000_single,.003507,49923,LQuuj1000,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2018_HEMfix/gmadigan/
LQToBMu_M-1100_single,.001919,49920,LQuuj1100,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2018_HEMfix/gmadigan/
LQToBMu_M-1200_single,.001086,49916,LQuuj1200,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2018_HEMfix/gmadigan/
LQToBMu_M-1300_single,.0006368,49911,LQuuj1300,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2018_HEMfix/gmadigan/
LQToBMu_M-1400_single,.0003760,49914,LQuuj1400,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2018_HEMfix/gmadigan/
LQToBMu_M-1500_single,.0002302,49912,LQuuj1500,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2018_HEMfix/gmadigan/
LQToBMu_M-1600_single,.0001430,49910,LQuuj1600,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2018_HEMfix/gmadigan/
LQToBMu_M-1700_single,.00009127,49902,LQuuj1700,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2018_HEMfix/gmadigan/
LQToBMu_M-1800_single,.00005817,49903,LQuuj1800,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2018_HEMfix/gmadigan/
LQToBMu_M-1900_single,.00003780,49901,LQuuj1900,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2018_HEMfix/gmadigan/
LQToBMu_M-2000_single,.00002526,49900,LQuuj2000,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2018_HEMfix/gmadigan/
LQToBMu_M-2100_single,.00001668,49893,LQuuj2100,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2018_HEMfix/gmadigan/
LQToBMu_M-2200_single,.00001119,49898,LQuuj2200,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2018_HEMfix/gmadigan/
LQToBMu_M-2300_single,.000007582,49887,LQuuj2300,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2018_HEMfix/gmadigan/
LQToBMu_M-2400_single,.000005172,49882,LQuuj2400,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2018_HEMfix/gmadigan/
LQToBMu_M-2500_single,.000003549,49890,LQuuj2500,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2018_HEMfix/gmadigan/
LQToBMu_M-2600_single,.000002436,49885,LQuuj2600,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2018_HEMfix/gmadigan/
LQToBMu_M-2700_single,.000001679,49889,LQuuj2700,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2018_HEMfix/gmadigan/
LQToBMu_M-2800_single,.000001194,49884,LQuuj2800,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2018_HEMfix/gmadigan/
LQToBMu_M-2900_single,.0000008197,49875,LQuuj2900,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2018_HEMfix/gmadigan/
LQToBMu_M-3000_single,.0000005848,49876,LQuuj3000,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2018_HEMfix/gmadigan/
LQToBMu_M-3500_single,.0000001046,49861,LQuuj3500,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2018_HEMfix/gmadigan/
LQToBMu_M-4000_single,.00000001957,49860,LQuuj4000,0,/store/group/phys_exotica/leptonsPlusJets/LQ/LQ2/stockNanoSkim/NanoAODv7/2018_HEMfix/gmadigan/
