SignalType,Xsections,N_orig,Group,CustomJson,EOSDirectory
QCD_Pt-1000toInf_MuEnrichedPt5_,1.621e+00,13599938,QCDMu,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#TTBar
TT_TuneCUETP8M2T4_13TeV-powheg-pythia8,831.76,154990546,TTBar_powheg,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#LQ signal
LQToCMu_M-200_,60.6,50000,LQuujj200,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
LQToCMu_M-250_,20.3,50000,LQuujj250,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
LQToCMu_M-300_,8.04,47284,LQuujj300,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
LQToCMu_M-350_,3.59,50000,LQuujj350,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
LQToCMu_M-400_,1.74,50000,LQuujj400,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
LQToCMu_M-450_,.906,50000,LQuujj450,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
LQToCMu_M-500_,.496,49192,LQuujj500,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
LQToCMu_M-550_,.284,50000,LQuujj550,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
LQToCMu_M-600_,.169,50000,LQuujj600,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
LQToCMu_M-650_,.103,50000,LQuujj650,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
LQToCMu_M-700_,.0648,50000,LQuujj700,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
LQToCMu_M-750_,.0416,50000,LQuujj750,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
LQToCMu_M-800_,.0273,50000,LQuujj800,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
LQToCMu_M-850_,.0182,50000,LQuujj850,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
LQToCMu_M-900_,.0123,50000,LQuujj900,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
LQToCMu_M-950_,.00845,50000,LQuujj950,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
LQToCMu_M-1000_,.00586,50000,LQuujj1000,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
LQToCMu_M-1050_,.00411,49688,LQuujj1050,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
LQToCMu_M-1100_,.00291,49356,LQuujj1100,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
LQToCMu_M-1150_,.00208,50000,LQuujj1150,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
LQToCMu_M-1200_,.00150,50000,LQuujj1200,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
LQToCMu_M-1250_,.00109,50000,LQuujj1250,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
LQToCMu_M-1300_,.000795,49688,LQuujj1300,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
LQToCMu_M-1350_,.000585,50000,LQuujj1350,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
LQToCMu_M-1400_,.000433,50000,LQuujj1400,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
LQToCMu_M-1450_,.000321,50000,LQuujj1450,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
LQToCMu_M-1500_,.000240,50000,LQuujj1500,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
LQToCMu_M-1550_,.000180,49841,LQuujj1550,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
LQToCMu_M-1600_,.000135,49764,LQuujj1600,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
LQToCMu_M-1650_,.000102,50000,LQuujj1650,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
LQToCMu_M-1700_,.0000774,50000,LQuujj1700,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
LQToCMu_M-1750_,.0000588,50000,LQuujj1750,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
LQToCMu_M-1800_,.0000448,50000,LQuujj1800,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
LQToCMu_M-1850_,.0000343,50000,LQuujj1850,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
LQToCMu_M-1900_,.0000262,49564,LQuujj1900,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
LQToCMu_M-1950_,.0000201,50000,LQuujj1950,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
